0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,Name:,Antonin,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,79 years,Date of birth:,,,
,Name:,Arsène,Family name:,Mersch,Nationality:,Luxemburg ,Gender:, ,Age:,66 years,Date of birth:,,,
,Name:,Julián,Family name:,Berrendero Martín,Nationality:,Spain ,Gender:, ,Age:,83 years,Date of birth:,,,
,Name:,Sylvère,Family name:,Maes,Nationality:,Belgium ,Gender:, ,Age:,57 years,Date of birth:,,,
,Name:,Romain,Family name:,Maes,Nationality:,Belgium ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Raffaele,Family name:,Di Paco,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Jean,Family name:,Aerts,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Maurice,Family name:,Archambaud,Nationality:,France ,Gender:, ,Age:,49 years,Date of birth:,,,
,Name:,Raffaele,Family name:,Di Paco,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,René,Family name:,Vietto,Nationality:,France ,Gender:, ,Age:,74 years,Date of birth:,,,
,Name:,Francesco,Family name:,Camusso,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Jean,Family name:,Aerts,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,René,Family name:,Vietto,Nationality:,France ,Gender:, ,Age:,74 years,Date of birth:,,,
,Name:,Jean,Family name:,Aerts,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Romain,Family name:,Maes,Nationality:,Belgium ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Vasco,Family name:,Bergamaschi,Nationality:,Italy ,Gender:, ,Age:,69 years,Date of birth:,,,
,Name:,Georges,Family name:,Speicher,Nationality:,France ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,René,Family name:,Le Grevès,Nationality:,France ,Gender:, ,Age:,35 years,Date of birth:,,,
,Name:,Maurice,Family name:,Archambaud,Nationality:,France ,Gender:, ,Age:,49 years,Date of birth:,,,
,Name:,Sylvère,Family name:,Maes,Nationality:,Belgium ,Gender:, ,Age:,57 years,Date of birth:,,,
,Name:,Ambrogio Enrico,Family name:,Morelli,Nationality:,Italy ,Gender:, ,Age:,94 years,Date of birth:,,,
,Name:,Julien,Family name:,Moineau,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,René,Family name:,Le Grevès,Nationality:,France ,Gender:, ,Age:,35 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,René,Family name:,Le Grevès,Nationality:,France ,Gender:, ,Age:,35 years,Date of birth:,,,
,Name:,Jean,Family name:,Aerts,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,René,Family name:,Le Grevès,Nationality:,France ,Gender:, ,Age:,35 years,Date of birth:,,,
,Name:,Ambrogio Enrico,Family name:,Morelli,Nationality:,Italy ,Gender:, ,Age:,94 years,Date of birth:,,,
,Name:,Romain,Family name:,Maes,Nationality:,Belgium ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,Romain,Family name:,Maes,Nationality:,Belgium ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,Félicien,Family name:,Vervaecke,Nationality:,Belgium ,Gender:, ,Age:,79 years,Date of birth:,,,
,Name:,Georges,Family name:,Speicher,Nationality:,France ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,René,Family name:,Le Grevès,Nationality:,France ,Gender:, ,Age:,35 years,Date of birth:,,,
,Name:,Roger,Family name:,Lapébie,Nationality:,France ,Gender:, ,Age:,85 years,Date of birth:,,,
,Name:,Roger,Family name:,Lapébie,Nationality:,France ,Gender:, ,Age:,85 years,Date of birth:,,,
,Name:,René,Family name:,Le Grevès,Nationality:,France ,Gender:, ,Age:,35 years,Date of birth:,,,
,Name:,Georges,Family name:,Speicher,Nationality:,France ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,René,Family name:,Vietto,Nationality:,France ,Gender:, ,Age:,74 years,Date of birth:,,,
,Name:,Giuseppe,Family name:,Martano,Nationality:,Italy ,Gender:, ,Age:,83 years,Date of birth:,,,
,Name:,René,Family name:,Vietto,Nationality:,France ,Gender:, ,Age:,74 years,Date of birth:,,,
,Name:,René,Family name:,Le Grevès,Nationality:,France ,Gender:, ,Age:,35 years,Date of birth:,,,
,Name:,René,Family name:,Vietto,Nationality:,France ,Gender:, ,Age:,74 years,Date of birth:,,,
,Name:,Roger,Family name:,Lapébie,Nationality:,France ,Gender:, ,Age:,85 years,Date of birth:,,,
,Name:,Georges,Family name:,Speicher,Nationality:,France ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,Roger,Family name:,Lapébie,Nationality:,France ,Gender:, ,Age:,85 years,Date of birth:,,,
,Name:,Roger,Family name:,Lapébie,Nationality:,France ,Gender:, ,Age:,85 years,Date of birth:,,,
,Name:,Adriano,Family name:,Vignoli,Nationality:,Italy ,Gender:, ,Age:,88 years,Date of birth:,,,
,Name:,Antonin,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,79 years,Date of birth:,,,
,Name:,René,Family name:,Vietto,Nationality:,France ,Gender:, ,Age:,74 years,Date of birth:,,,
,Name:,Ettore,Family name:,Meini,Nationality:,Italy ,Gender:, ,Age:,58 years,Date of birth:,,,
,Name:,Georges,Family name:,Speicher,Nationality:,France ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,René,Family name:,Le Grevès,Nationality:,France ,Gender:, ,Age:,35 years,Date of birth:,,,
,Name:,Antonin,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,79 years,Date of birth:,,,
,Name:,Raymond,Family name:,Louviot,Nationality:,France ,Gender:, ,Age:,60 years,Date of birth:,,,
,Name:,Sylvère,Family name:,Maes,Nationality:,Belgium ,Gender:, ,Age:,57 years,Date of birth:,,,
,Name:,René,Family name:,Vietto,Nationality:,France ,Gender:, ,Age:,74 years,Date of birth:,,,
,Name:,Antonin,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,79 years,Date of birth:,,,
,Name:,Maurice,Family name:,Archambaud,Nationality:,France ,Gender:, ,Age:,49 years,Date of birth:,,,
,Name:,Learco,Family name:,Guerra,Nationality:,Italy ,Gender:, ,Age:,60 years,Date of birth:,,,
,Name:,Alfons,Family name:,Schepers,Nationality:,Belgium ,Gender:, ,Age:,77 years,Date of birth:,,,
,Name:,Jean,Family name:,Aerts,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Léon,Family name:,Louyet,Nationality:,Belgium ,Gender:, ,Age:,66 years,Date of birth:,,,
,Name:,Learco,Family name:,Guerra,Nationality:,Italy ,Gender:, ,Age:,60 years,Date of birth:,,,
,Name:,Learco,Family name:,Guerra,Nationality:,Italy ,Gender:, ,Age:,60 years,Date of birth:,,,
,Name:,Georges,Family name:,Speicher,Nationality:,France ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,Georges,Family name:,Speicher,Nationality:,France ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,Fernand,Family name:,Cornez,Nationality:,France ,Gender:, ,Age:,90 years,Date of birth:,,,
,Name:,Maurice,Family name:,Archambaud,Nationality:,France ,Gender:, ,Age:,49 years,Date of birth:,,,
,Name:,Georges,Family name:,Speicher,Nationality:,France ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Jean,Family name:,Aerts,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Léon,Family name:,Louyet,Nationality:,Belgium ,Gender:, ,Age:,66 years,Date of birth:,,,
,Name:,Jean,Family name:,Aerts,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Learco,Family name:,Guerra,Nationality:,Italy ,Gender:, ,Age:,60 years,Date of birth:,,,
,Name:,Jean,Family name:,Aerts,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Jean,Family name:,Aerts,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Jean,Family name:,Aerts,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,René,Family name:,Le Grevès,Nationality:,France ,Gender:, ,Age:,35 years,Date of birth:,,,
,Name:,Learco,Family name:,Guerra,Nationality:,Italy ,Gender:, ,Age:,60 years,Date of birth:,,,
,Name:,Vicente,Family name:,Trueba Pérez,Nationality:,Spain ,Gender:, ,Age:,80 years,Date of birth:,,,
,Name:,Georges,Family name:,Speicher,Nationality:,France ,Gender:, ,Age:,70 years,Date of birth:,,,
,Name:,Jean,Family name:,Aerts,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Kurt,Family name:,Stöpel,Nationality:,Germany ,Gender:, ,Age:,89 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Georges,Family name:,Ronsse,Nationality:,Belgium ,Gender:, ,Age:,63 years,Date of birth:,,,
,Name:,Antonio,Family name:,Pesenti,Nationality:,Italy ,Gender:, ,Age:,60 years,Date of birth:,,,
,Name:,Frans,Family name:,Bonduel,Nationality:,Belgium ,Gender:, ,Age:,90 years,Date of birth:,,,
,Name:,Frans,Family name:,Bonduel,Nationality:,Belgium ,Gender:, ,Age:,90 years,Date of birth:,,,
,Name:,Michele,Family name:,Orecchia,Nationality:,Italy ,Gender:, ,Age:,77 years,Date of birth:,,,
,Name:,Raffaele,Family name:,Di Paco,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Francesco,Family name:,Camusso,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Roger,Family name:,Lapébie,Nationality:,France ,Gender:, ,Age:,85 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Raffaele,Family name:,Di Paco,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Gerard,Family name:,Loncke,Nationality:,Belgium ,Gender:, ,Age:,74 years,Date of birth:,,,
,Name:,Raffaele,Family name:,Di Paco,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Raffaele,Family name:,Di Paco,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Gaston,Family name:,Rebry,Nationality:,Belgium ,Gender:, ,Age:,48 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Vicente,Family name:,Trueba Pérez,Nationality:,Spain ,Gender:, ,Age:,80 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Alfred,Family name:,Hamerlinck,Nationality:,Belgium ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Max,Family name:,Bulla,Nationality:,Austria ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Fabio,Family name:,Battesini,Nationality:,Italy ,Gender:, ,Age:,75 years,Date of birth:,,,
,Name:,André,Family name:,Godinat,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Alfred,Family name:,Hamerlinck,Nationality:,Belgium ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Gerard,Family name:,Loncke,Nationality:,Belgium ,Gender:, ,Age:,74 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Antonin,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,79 years,Date of birth:,,,
,Name:,Raffaele,Family name:,Di Paco,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Raffaele,Family name:,Di Paco,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Max,Family name:,Bulla,Nationality:,Austria ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Eugenio,Family name:,Gestri,Nationality:,Italy ,Gender:, ,Age:,38 years,Date of birth:,,,
,Name:,Joseph,Family name:,Demuysere,Nationality:,Belgium ,Gender:, ,Age:,61 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Max,Family name:,Bulla,Nationality:,Austria ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Joseph,Family name:,Demuysere,Nationality:,Belgium ,Gender:, ,Age:,61 years,Date of birth:,,,
,Name:,Raffaele,Family name:,Di Paco,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Raffaele,Family name:,Di Paco,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Raffaele,Family name:,Di Paco,Nationality:,Italy ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Gaston,Family name:,Rebry,Nationality:,Belgium ,Gender:, ,Age:,48 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Antonin,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,79 years,Date of birth:,,,
,Name:,Joseph,Family name:,Demuysere,Nationality:,Belgium ,Gender:, ,Age:,61 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Learco,Family name:,Guerra,Nationality:,Italy ,Gender:, ,Age:,60 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Omer,Family name:,Taverne,Nationality:,Belgium ,Gender:, ,Age:,77 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Jean,Family name:,Aerts,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Jules,Family name:,Merviel,Nationality:,France ,Gender:, ,Age:,69 years,Date of birth:,,,
,Name:,Alfredo,Family name:,Binda,Nationality:,Italy ,Gender:, ,Age:,83 years,Date of birth:,,,
,Name:,Alfredo,Family name:,Binda,Nationality:,Italy ,Gender:, ,Age:,83 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Antonin,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,79 years,Date of birth:,,,
,Name:,Learco,Family name:,Guerra,Nationality:,Italy ,Gender:, ,Age:,60 years,Date of birth:,,,
,Name:,Louis,Family name:,Peglion,Nationality:,France ,Gender:, ,Age:,80 years,Date of birth:,,,
,Name:,Learco,Family name:,Guerra,Nationality:,Italy ,Gender:, ,Age:,60 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Frans,Family name:,Bonduel,Nationality:,Belgium ,Gender:, ,Age:,90 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Benoît,Family name:,Faure,Nationality:,France ,Gender:, ,Age:,81 years,Date of birth:,,,
,Name:,Aimé,Family name:,Dossche,Nationality:,Belgium ,Gender:, ,Age:,83 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Omer,Family name:,Taverne,Nationality:,Belgium ,Gender:, ,Age:,77 years,Date of birth:,,,
,Name:,Louis,Family name:,Delannoy,Nationality:,Belgium ,Gender:, ,Age:,66 years,Date of birth:,,,
,Name:,Gustaaf,Family name:,Van Slembrouck,Nationality:,Belgium ,Gender:, ,Age:,66 years,Date of birth:,,,
,Name:,Paul,Family name:,Le Drogo,Nationality:,France ,Gender:, ,Age:,60 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Julien,Family name:,Moineau,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Salvador,Family name:,Cardona Balbastre,Nationality:,Spain ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Joseph,Family name:,Demuysere,Nationality:,Belgium ,Gender:, ,Age:,61 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Marcel,Family name:,Bidot,Nationality:,France ,Gender:, ,Age:,92 years,Date of birth:,,,
,Name:,Benoît,Family name:,Faure,Nationality:,France ,Gender:, ,Age:,81 years,Date of birth:,,,
,Name:,Gaston,Family name:,Rebry,Nationality:,Belgium ,Gender:, ,Age:,48 years,Date of birth:,,,
,Name:,Julien,Family name:,Vervaecke,Nationality:,Belgium ,Gender:, ,Age:, years,Date of birth:,,,
,Name:,Charles,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Bernard,Family name:,Van Rysselberghe,Nationality:,Belgium ,Gender:, ,Age:,78 years,Date of birth:,,,
,Name:,Maurice,Family name:,De Waele,Nationality:,Belgium ,Gender:, ,Age:,55 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Maurice,Family name:,De Waele,Nationality:,Belgium ,Gender:, ,Age:,55 years,Date of birth:,,,
,Name:,Victor,Family name:,Fontan,Nationality:,France ,Gender:, ,Age:,89 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Gaston,Family name:,Rebry,Nationality:,Belgium ,Gender:, ,Age:,48 years,Date of birth:,,,
,Name:,Pé,Family name:,Verhaegen,Nationality:,Belgium ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Marcel,Family name:,Bidot,Nationality:,France ,Gender:, ,Age:,92 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Victor,Family name:,Fontan,Nationality:,France ,Gender:, ,Age:,89 years,Date of birth:,,,
,Name:,Maurice,Family name:,De Waele,Nationality:,Belgium ,Gender:, ,Age:,55 years,Date of birth:,,,
,Name:,Victor,Family name:,Fontan,Nationality:,France ,Gender:, ,Age:,89 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Antonin,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,79 years,Date of birth:,,,
,Name:,Julien,Family name:,Moineau,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Pierre,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,74 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Joseph,Family name:,Mauclair,Nationality:,France ,Gender:, ,Age:,83 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Marcel,Family name:,Huot,Nationality:,France ,Gender:, ,Age:,57 years,Date of birth:,,,
,Name:,Maurice,Family name:,De Waele,Nationality:,Belgium ,Gender:, ,Age:,55 years,Date of birth:,,,
,Name:,Antonin,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,79 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Victor,Family name:,Fontan,Nationality:,France ,Gender:, ,Age:,89 years,Date of birth:,,,
,Name:,Francis,Family name:,Pélissier,Nationality:,France ,Gender:, ,Age:,64 years,Date of birth:,,,
,Name:,Maurice,Family name:,De Waele,Nationality:,Belgium ,Gender:, ,Age:,55 years,Date of birth:,,,
,Name:,Hector,Family name:,Martin,Nationality:,Belgium ,Gender:, ,Age:,73 years,Date of birth:,,,
,Name:,Camiel,Family name:,Vandecasteele,Nationality:,Belgium ,Gender:, ,Age:,58 years,Date of birth:,,,
,Name:,Ferdinand,Family name:,Le Drogo,Nationality:,France ,Gender:, ,Age:,72 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Gustaaf,Family name:,Van Slembrouck,Nationality:,Belgium ,Gender:, ,Age:,66 years,Date of birth:,,,
,Name:,Raymond,Family name:,De Corte,Nationality:,Belgium ,Gender:, ,Age:,74 years,Date of birth:,,,
,Name:,Adelin,Family name:,Benoît,Nationality:,Belgium ,Gender:, ,Age:,54 years,Date of birth:,,,
,Name:,Pé,Family name:,Verhaegen,Nationality:,Belgium ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Gustaaf,Family name:,Van Slembrouck,Nationality:,Belgium ,Gender:, ,Age:,66 years,Date of birth:,,,
,Name:,Maurice,Family name:,De Waele,Nationality:,Belgium ,Gender:, ,Age:,55 years,Date of birth:,,,
,Name:,Antonin,Family name:,Magne,Nationality:,France ,Gender:, ,Age:,79 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Julien,Family name:,Vervaecke,Nationality:,Belgium ,Gender:, ,Age:, years,Date of birth:,,,
,Name:,Pé,Family name:,Verhaegen,Nationality:,Belgium ,Gender:, ,Age:,56 years,Date of birth:,,,
,Name:,Adelin,Family name:,Benoît,Nationality:,Belgium ,Gender:, ,Age:,54 years,Date of birth:,,,
,Name:,Maurice,Family name:,Geldhof,Nationality:,Belgium ,Gender:, ,Age:,64 years,Date of birth:,,,
,Name:,Raymond,Family name:,De Corte,Nationality:,Belgium ,Gender:, ,Age:,74 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Hector,Family name:,Martin,Nationality:,Belgium ,Gender:, ,Age:,73 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,André,Family name:,Leducq,Nationality:,France ,Gender:, ,Age:,76 years,Date of birth:,,,
,Name:,Giovanni-Michele,Family name:,Gordini,Nationality:,Italy ,Gender:, ,Age:,73 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Jules,Family name:,Buysse,Nationality:,Belgium ,Gender:, ,Age:,49 years,Date of birth:,,,
,Name:,Aimé,Family name:,Dossche,Nationality:,Belgium ,Gender:, ,Age:,83 years,Date of birth:,,,
,Name:,Gustaaf,Family name:,Van Slembrouck,Nationality:,Belgium ,Gender:, ,Age:,66 years,Date of birth:,,,
,Name:,Félix,Family name:,Sellier,Nationality:,Belgium ,Gender:, ,Age:,72 years,Date of birth:,,,
,Name:,Adelin,Family name:,Benoît,Nationality:,Belgium ,Gender:, ,Age:,54 years,Date of birth:,,,
,Name:,Joseph,Family name:,Van Dam,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Joseph,Family name:,Van Dam,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Lucien,Family name:,Buysse,Nationality:,Belgium ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Lucien,Family name:,Buysse,Nationality:,Belgium ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Nicolas,Family name:,Frantz,Nationality:,Luxemburg ,Gender:, ,Age:,86 years,Date of birth:,,,
,Name:,Bartolomeo,Family name:,Aimo,Nationality:,Italy ,Gender:, ,Age:,81 years,Date of birth:,,,
,Name:,Joseph,Family name:,Van Dam,Nationality:,Belgium ,Gender:, ,Age:,84 years,Date of birth:,,,
,Name:,Camiel,Family name:,Vandecasteele,Nationality:,Belgium ,Gender:, ,Age:,58 years,Date of birth:,,,
,Name:,Aimé,Family name:,Dossche,Nationality:,Belgium ,Gender:, ,Age:,83 years,Date of birth:,,,
,Name:,Lucien,Family name:,Buysse,Nationality:,Belgium ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Lucien,Family name:,Buysse,Nationality:,Belgium ,Gender:, ,Age:,87 years,Date of birth:,,,
,Name:,Ottavio,Family name:,Bottecchia,Nationality:,Italy ,Gender:, ,Age:,32 years,Date of birth:,,,
,Name:,Romain,Family name:,Bellenger,Nationality:,France ,Gender:, ,Age:,87 years,Date of birth:,,,
